HBO1,HHB1,HBO2,HHB2,Thickness,complete
6.5,7.5,34,27,14,False
6.5,7.5,34,27,16,False
6.5,7.5,34,27,18,False
6.5,7.5,34,27,20,False
6.5,7.5,34,29,10,False
6.5,7.5,34,29,12,False
6.5,7.5,34,29,14,False
6.5,7.5,34,29,16,False
6.5,7.5,34,29,18,False
6.5,7.5,34,29,20,False
6.5,7.5,34,31,10,False
6.5,7.5,34,31,12,False
6.5,7.5,34,31,14,False
6.5,7.5,34,31,16,False
6.5,7.5,34,31,18,False
6.5,7.5,34,31,20,False
6.5,7.5,34,33,10,False
6.5,7.5,34,33,12,False
6.5,7.5,34,33,14,False
6.5,7.5,34,33,16,False
6.5,7.5,34,33,18,False
6.5,7.5,34,33,20,False
6.5,7.5,34,35,10,False
6.5,7.5,34,35,12,False
6.5,7.5,34,35,14,False
6.5,7.5,34,35,16,False
6.5,7.5,34,35,18,False
6.5,7.5,34,35,20,False
6.5,7.5,37,15,10,False
6.5,7.5,37,15,12,False
6.5,7.5,37,15,14,False
6.5,7.5,37,15,16,False
6.5,7.5,37,15,18,False
6.5,7.5,37,15,20,False
6.5,7.5,37,17,10,False
6.5,7.5,37,17,12,False
6.5,7.5,37,17,14,False
6.5,7.5,37,17,16,False
6.5,7.5,37,17,18,False
6.5,7.5,37,17,20,False
6.5,7.5,37,19,10,False
6.5,7.5,37,19,12,False
6.5,7.5,37,19,14,False
6.5,7.5,37,19,16,False
6.5,7.5,37,19,18,False
6.5,7.5,37,19,20,False
6.5,7.5,37,21,10,False
6.5,7.5,37,21,12,False
6.5,7.5,37,21,14,False
6.5,7.5,37,21,16,False
6.5,7.5,37,21,18,False
6.5,7.5,37,21,20,False
6.5,7.5,37,23,10,False
6.5,7.5,37,23,12,False
6.5,7.5,37,23,14,False
6.5,7.5,37,23,16,False
6.5,7.5,37,23,18,False
6.5,7.5,37,23,20,False
6.5,7.5,37,25,10,False
6.5,7.5,37,25,12,False
6.5,7.5,37,25,14,False
6.5,7.5,37,25,16,False
6.5,7.5,37,25,18,False
6.5,7.5,37,25,20,False
6.5,7.5,37,27,10,False
6.5,7.5,37,27,12,False
6.5,7.5,37,27,14,False
6.5,7.5,37,27,16,False
6.5,7.5,37,27,18,False
6.5,7.5,37,27,20,False
6.5,7.5,37,29,10,False
6.5,7.5,37,29,12,False
6.5,7.5,37,29,14,False
6.5,7.5,37,29,16,False
6.5,7.5,37,29,18,False
6.5,7.5,37,29,20,False
6.5,7.5,37,31,10,False
6.5,7.5,37,31,12,False
6.5,7.5,37,31,14,False
6.5,7.5,37,31,16,False
6.5,7.5,37,31,18,False
6.5,7.5,37,31,20,False
6.5,7.5,37,33,10,False
6.5,7.5,37,33,12,False
6.5,7.5,37,33,14,False
6.5,7.5,37,33,16,False
6.5,7.5,37,33,18,False
6.5,7.5,37,33,20,False
6.5,7.5,37,35,10,False
6.5,7.5,37,35,12,False
6.5,7.5,37,35,14,False
6.5,7.5,37,35,16,False
6.5,7.5,37,35,18,False
6.5,7.5,37,35,20,False
6.5,7.5,40,15,10,False
6.5,7.5,40,15,12,False
6.5,7.5,40,15,14,False
6.5,7.5,40,15,16,False
6.5,7.5,40,15,18,False
6.5,7.5,40,15,20,False
6.5,7.5,40,17,10,False
6.5,7.5,40,17,12,False
6.5,7.5,40,17,14,False
6.5,7.5,40,17,16,False
6.5,7.5,40,17,18,False
6.5,7.5,40,17,20,False
6.5,7.5,40,19,10,False
6.5,7.5,40,19,12,False
6.5,7.5,40,19,14,False
6.5,7.5,40,19,16,False
6.5,7.5,40,19,18,False
6.5,7.5,40,19,20,False
6.5,7.5,40,21,10,False
6.5,7.5,40,21,12,False
6.5,7.5,40,21,14,False
6.5,7.5,40,21,16,False
6.5,7.5,40,21,18,False
6.5,7.5,40,21,20,False
6.5,7.5,40,23,10,False
6.5,7.5,40,23,12,False
6.5,7.5,40,23,14,False
6.5,7.5,40,23,16,False
6.5,7.5,40,23,18,False
6.5,7.5,40,23,20,False
6.5,7.5,40,25,10,False
6.5,7.5,40,25,12,False
6.5,7.5,40,25,14,False
6.5,7.5,40,25,16,False
6.5,7.5,40,25,18,False
6.5,7.5,40,25,20,False
6.5,7.5,40,27,10,False
6.5,7.5,40,27,12,False
6.5,7.5,40,27,14,False
6.5,7.5,40,27,16,False
6.5,7.5,40,27,18,False
6.5,7.5,40,27,20,False
6.5,7.5,40,29,10,False
6.5,7.5,40,29,12,False
6.5,7.5,40,29,14,False
6.5,7.5,40,29,16,False
6.5,7.5,40,29,18,False
6.5,7.5,40,29,20,False
6.5,7.5,40,31,10,False
6.5,7.5,40,31,12,False
6.5,7.5,40,31,14,False
6.5,7.5,40,31,16,False
6.5,7.5,40,31,18,False
6.5,7.5,40,31,20,False
6.5,7.5,40,33,10,False
6.5,7.5,40,33,12,False
6.5,7.5,40,33,14,False
6.5,7.5,40,33,16,False
6.5,7.5,40,33,18,False
6.5,7.5,40,33,20,False
6.5,7.5,40,35,10,False
6.5,7.5,40,35,12,False
6.5,7.5,40,35,14,False
6.5,7.5,40,35,16,False
6.5,7.5,40,35,18,False
6.5,7.5,40,35,20,False
6.5,7.5,43,15,10,False
6.5,7.5,43,15,12,False
6.5,7.5,43,15,14,False
6.5,7.5,43,15,16,False
6.5,7.5,43,15,18,False
6.5,7.5,43,15,20,False
6.5,7.5,43,17,10,False
6.5,7.5,43,17,12,False
6.5,7.5,43,17,14,False
6.5,7.5,43,17,16,False
6.5,7.5,43,17,18,False
6.5,7.5,43,17,20,False
6.5,7.5,43,19,10,False
6.5,7.5,43,19,12,False
6.5,7.5,43,19,14,False
6.5,7.5,43,19,16,False
6.5,7.5,43,19,18,False
6.5,7.5,43,19,20,False
6.5,7.5,43,21,10,False
6.5,7.5,43,21,12,False
6.5,7.5,43,21,14,False
6.5,7.5,43,21,16,False
6.5,7.5,43,21,18,False
6.5,7.5,43,21,20,False
6.5,7.5,43,23,10,False
6.5,7.5,43,23,12,False
6.5,7.5,43,23,14,False
6.5,7.5,43,23,16,False
6.5,7.5,43,23,18,False
6.5,7.5,43,23,20,False
6.5,7.5,43,25,10,False
6.5,7.5,43,25,12,False
6.5,7.5,43,25,14,False
6.5,7.5,43,25,16,False
6.5,7.5,43,25,18,False
6.5,7.5,43,25,20,False
6.5,7.5,43,27,10,False
6.5,7.5,43,27,12,False
6.5,7.5,43,27,14,False
6.5,7.5,43,27,16,False
6.5,7.5,43,27,18,False
6.5,7.5,43,27,20,False
6.5,7.5,43,29,10,False
6.5,7.5,43,29,12,False
6.5,7.5,43,29,14,False
6.5,7.5,43,29,16,False
6.5,7.5,43,29,18,False
6.5,7.5,43,29,20,False
6.5,7.5,43,31,10,False
6.5,7.5,43,31,12,False
6.5,7.5,43,31,14,False
6.5,7.5,43,31,16,False
6.5,7.5,43,31,18,False
6.5,7.5,43,31,20,False
6.5,7.5,43,33,10,False
6.5,7.5,43,33,12,False
6.5,7.5,43,33,14,False
6.5,7.5,43,33,16,False
6.5,7.5,43,33,18,False
6.5,7.5,43,33,20,False
6.5,7.5,43,35,10,False
6.5,7.5,43,35,12,False
6.5,7.5,43,35,14,False
6.5,7.5,43,35,16,False
6.5,7.5,43,35,18,False
6.5,7.5,43,35,20,False
6.5,7.5,46,15,10,False
6.5,7.5,46,15,12,False
6.5,7.5,46,15,14,False
6.5,7.5,46,15,16,False
6.5,7.5,46,15,18,False
6.5,7.5,46,15,20,False
6.5,7.5,46,17,10,False
6.5,7.5,46,17,12,False
6.5,7.5,46,17,14,False
6.5,7.5,46,17,16,False
6.5,7.5,46,17,18,False
6.5,7.5,46,17,20,False
6.5,7.5,46,19,10,False
6.5,7.5,46,19,12,False
6.5,7.5,46,19,14,False
6.5,7.5,46,19,16,False
6.5,7.5,46,19,18,False
6.5,7.5,46,19,20,False
6.5,7.5,46,21,10,False
6.5,7.5,46,21,12,False
6.5,7.5,46,21,14,False
6.5,7.5,46,21,16,False
6.5,7.5,46,21,18,False
6.5,7.5,46,21,20,False
6.5,7.5,46,23,10,False
6.5,7.5,46,23,12,False
6.5,7.5,46,23,14,False
6.5,7.5,46,23,16,False
6.5,7.5,46,23,18,False
6.5,7.5,46,23,20,False
6.5,7.5,46,25,10,False
6.5,7.5,46,25,12,False
6.5,7.5,46,25,14,False
6.5,7.5,46,25,16,False
6.5,7.5,46,25,18,False
6.5,7.5,46,25,20,False
6.5,7.5,46,27,10,False
6.5,7.5,46,27,12,False
6.5,7.5,46,27,14,False
6.5,7.5,46,27,16,False
6.5,7.5,46,27,18,False
6.5,7.5,46,27,20,False
6.5,7.5,46,29,10,False
6.5,7.5,46,29,12,False
6.5,7.5,46,29,14,False
6.5,7.5,46,29,16,False
6.5,7.5,46,29,18,False
6.5,7.5,46,29,20,False
6.5,7.5,46,31,10,False
6.5,7.5,46,31,12,False
6.5,7.5,46,31,14,False
6.5,7.5,46,31,16,False
6.5,7.5,46,31,18,False
6.5,7.5,46,31,20,False
6.5,7.5,46,33,10,False
6.5,7.5,46,33,12,False
6.5,7.5,46,33,14,False
6.5,7.5,46,33,16,False
6.5,7.5,46,33,18,False
6.5,7.5,46,33,20,False
6.5,7.5,46,35,10,False
6.5,7.5,46,35,12,False
6.5,7.5,46,35,14,False
6.5,7.5,46,35,16,False
6.5,7.5,46,35,18,False
6.5,7.5,46,35,20,False
6.5,7.5,49,15,10,False
6.5,7.5,49,15,12,False
6.5,7.5,49,15,14,False
6.5,7.5,49,15,16,False
6.5,7.5,49,15,18,False
6.5,7.5,49,15,20,False
6.5,7.5,49,17,10,False
6.5,7.5,49,17,12,False
6.5,7.5,49,17,14,False
6.5,7.5,49,17,16,False
6.5,7.5,49,17,18,False
6.5,7.5,49,17,20,False
6.5,7.5,49,19,10,False
6.5,7.5,49,19,12,False
6.5,7.5,49,19,14,False
6.5,7.5,49,19,16,False
6.5,7.5,49,19,18,False
6.5,7.5,49,19,20,False
6.5,7.5,49,21,10,False
6.5,7.5,49,21,12,False
6.5,7.5,49,21,14,False
6.5,7.5,49,21,16,False
6.5,7.5,49,21,18,False
6.5,7.5,49,21,20,False
6.5,7.5,49,23,10,False
6.5,7.5,49,23,12,False
6.5,7.5,49,23,14,False
6.5,7.5,49,23,16,False
6.5,7.5,49,23,18,False
6.5,7.5,49,23,20,False
6.5,7.5,49,25,10,False
6.5,7.5,49,25,12,False
6.5,7.5,49,25,14,False
6.5,7.5,49,25,16,False
6.5,7.5,49,25,18,False
6.5,7.5,49,25,20,False
6.5,7.5,49,27,10,False
6.5,7.5,49,27,12,False
6.5,7.5,49,27,14,False
6.5,7.5,49,27,16,False
6.5,7.5,49,27,18,False
6.5,7.5,49,27,20,False
6.5,7.5,49,29,10,False
6.5,7.5,49,29,12,False
6.5,7.5,49,29,14,False
6.5,7.5,49,29,16,False
6.5,7.5,49,29,18,False
6.5,7.5,49,29,20,False
6.5,7.5,49,31,10,False
6.5,7.5,49,31,12,False
6.5,7.5,49,31,14,False
6.5,7.5,49,31,16,False
6.5,7.5,49,31,18,False
6.5,7.5,49,31,20,False
6.5,7.5,49,33,10,False
6.5,7.5,49,33,12,False
6.5,7.5,49,33,14,False
6.5,7.5,49,33,16,False
6.5,7.5,49,33,18,False
6.5,7.5,49,33,20,False
6.5,7.5,49,35,10,False
6.5,7.5,49,35,12,False
6.5,7.5,49,35,14,False
6.5,7.5,49,35,16,False
6.5,7.5,49,35,18,False
6.5,7.5,49,35,20,False
6.5,7.5,52,15,10,False
6.5,7.5,52,15,12,False
6.5,7.5,52,15,14,False
6.5,7.5,52,15,16,False
6.5,7.5,52,15,18,False
6.5,7.5,52,15,20,False
6.5,7.5,52,17,10,False
6.5,7.5,52,17,12,False
6.5,7.5,52,17,14,False
6.5,7.5,52,17,16,False
6.5,7.5,52,17,18,False
6.5,7.5,52,17,20,False
6.5,7.5,52,19,10,False
6.5,7.5,52,19,12,False
6.5,7.5,52,19,14,False
6.5,7.5,52,19,16,False
6.5,7.5,52,19,18,False
6.5,7.5,52,19,20,False
6.5,7.5,52,21,10,False
6.5,7.5,52,21,12,False
6.5,7.5,52,21,14,False
6.5,7.5,52,21,16,False
6.5,7.5,52,21,18,False
6.5,7.5,52,21,20,False
6.5,7.5,52,23,10,False
6.5,7.5,52,23,12,False
6.5,7.5,52,23,14,False
6.5,7.5,52,23,16,False
6.5,7.5,52,23,18,False
6.5,7.5,52,23,20,False
6.5,7.5,52,25,10,False
6.5,7.5,52,25,12,False
6.5,7.5,52,25,14,False
6.5,7.5,52,25,16,False
6.5,7.5,52,25,18,False
6.5,7.5,52,25,20,False
6.5,7.5,52,27,10,False
6.5,7.5,52,27,12,False
6.5,7.5,52,27,14,False
6.5,7.5,52,27,16,False
6.5,7.5,52,27,18,False
6.5,7.5,52,27,20,False
6.5,7.5,52,29,10,False
6.5,7.5,52,29,12,False
6.5,7.5,52,29,14,False
6.5,7.5,52,29,16,False
6.5,7.5,52,29,18,False
6.5,7.5,52,29,20,False
6.5,7.5,52,31,10,False
6.5,7.5,52,31,12,False
6.5,7.5,52,31,14,False
6.5,7.5,52,31,16,False
6.5,7.5,52,31,18,False
6.5,7.5,52,31,20,False
6.5,7.5,52,33,10,False
6.5,7.5,52,33,12,False
6.5,7.5,52,33,14,False
6.5,7.5,52,33,16,False
6.5,7.5,52,33,18,False
6.5,7.5,52,33,20,False
6.5,7.5,52,35,10,False
6.5,7.5,52,35,12,False
6.5,7.5,52,35,14,False
6.5,7.5,52,35,16,False
6.5,7.5,52,35,18,False
6.5,7.5,52,35,20,False
6.5,7.5,55,15,10,False
6.5,7.5,55,15,12,False
6.5,7.5,55,15,14,False
6.5,7.5,55,15,16,False
6.5,7.5,55,15,18,False
6.5,7.5,55,15,20,False
6.5,7.5,55,17,10,False
6.5,7.5,55,17,12,False
6.5,7.5,55,17,14,False
6.5,7.5,55,17,16,False
6.5,7.5,55,17,18,False
6.5,7.5,55,17,20,False
6.5,7.5,55,19,10,False
6.5,7.5,55,19,12,False
6.5,7.5,55,19,14,False
6.5,7.5,55,19,16,False
6.5,7.5,55,19,18,False
6.5,7.5,55,19,20,False
6.5,7.5,55,21,10,False
6.5,7.5,55,21,12,False
6.5,7.5,55,21,14,False
6.5,7.5,55,21,16,False
6.5,7.5,55,21,18,False
6.5,7.5,55,21,20,False
6.5,7.5,55,23,10,False
6.5,7.5,55,23,12,False
6.5,7.5,55,23,14,False
6.5,7.5,55,23,16,False
6.5,7.5,55,23,18,False
6.5,7.5,55,23,20,False
6.5,7.5,55,25,10,False
6.5,7.5,55,25,12,False
6.5,7.5,55,25,14,False
6.5,7.5,55,25,16,False
6.5,7.5,55,25,18,False
6.5,7.5,55,25,20,False
6.5,7.5,55,27,10,False
6.5,7.5,55,27,12,False
6.5,7.5,55,27,14,False
6.5,7.5,55,27,16,False
6.5,7.5,55,27,18,False
6.5,7.5,55,27,20,False
6.5,7.5,55,29,10,False
6.5,7.5,55,29,12,False
6.5,7.5,55,29,14,False
6.5,7.5,55,29,16,False
6.5,7.5,55,29,18,False
6.5,7.5,55,29,20,False
6.5,7.5,55,31,10,False
6.5,7.5,55,31,12,False
6.5,7.5,55,31,14,False
6.5,7.5,55,31,16,False
6.5,7.5,55,31,18,False
6.5,7.5,55,31,20,False
6.5,7.5,55,33,10,False
6.5,7.5,55,33,12,False
6.5,7.5,55,33,14,False
6.5,7.5,55,33,16,False
6.5,7.5,55,33,18,False
6.5,7.5,55,33,20,False
6.5,7.5,55,35,10,False
6.5,7.5,55,35,12,False
6.5,7.5,55,35,14,False
6.5,7.5,55,35,16,False
6.5,7.5,55,35,18,False
6.5,7.5,55,35,20,False
6.5,8.5,25,15,10,False
6.5,8.5,25,15,12,False
6.5,8.5,25,15,14,False
6.5,8.5,25,15,16,False
6.5,8.5,25,15,18,False
6.5,8.5,25,15,20,False
6.5,8.5,25,17,10,False
6.5,8.5,25,17,12,False
6.5,8.5,25,17,14,False
6.5,8.5,25,17,16,False
6.5,8.5,25,17,18,False
6.5,8.5,25,17,20,False
6.5,8.5,25,19,10,False
6.5,8.5,25,19,12,False
6.5,8.5,25,19,14,False
6.5,8.5,25,19,16,False
6.5,8.5,25,19,18,False
6.5,8.5,25,19,20,False
6.5,8.5,25,21,10,False
6.5,8.5,25,21,12,False
6.5,8.5,25,21,14,False
6.5,8.5,25,21,16,False
6.5,8.5,25,21,18,False
6.5,8.5,25,21,20,False
6.5,8.5,25,23,10,False
6.5,8.5,25,23,12,False
6.5,8.5,25,23,14,False
6.5,8.5,25,23,16,False
6.5,8.5,25,23,18,False
6.5,8.5,25,23,20,False
6.5,8.5,25,25,10,False
6.5,8.5,25,25,12,False
6.5,8.5,25,25,14,False
6.5,8.5,25,25,16,False
6.5,8.5,25,25,18,False
6.5,8.5,25,25,20,False
6.5,8.5,25,27,10,False
6.5,8.5,25,27,12,False
6.5,8.5,25,27,14,False
6.5,8.5,25,27,16,False
6.5,8.5,25,27,18,False
6.5,8.5,25,27,20,False
6.5,8.5,25,29,10,False
6.5,8.5,25,29,12,False
6.5,8.5,25,29,14,False
6.5,8.5,25,29,16,False
6.5,8.5,25,29,18,False
6.5,8.5,25,29,20,False
6.5,8.5,25,31,10,False
6.5,8.5,25,31,12,False
6.5,8.5,25,31,14,False
6.5,8.5,25,31,16,False
6.5,8.5,25,31,18,False
6.5,8.5,25,31,20,False
6.5,8.5,25,33,10,False
6.5,8.5,25,33,12,False
6.5,8.5,25,33,14,False
6.5,8.5,25,33,16,False
6.5,8.5,25,33,18,False
6.5,8.5,25,33,20,False
6.5,8.5,25,35,10,False
6.5,8.5,25,35,12,False
6.5,8.5,25,35,14,False
6.5,8.5,25,35,16,False
6.5,8.5,25,35,18,False
6.5,8.5,25,35,20,False
6.5,8.5,28,15,10,False
6.5,8.5,28,15,12,False
6.5,8.5,28,15,14,False
6.5,8.5,28,15,16,False
6.5,8.5,28,15,18,False
6.5,8.5,28,15,20,False
6.5,8.5,28,17,10,False
6.5,8.5,28,17,12,False
6.5,8.5,28,17,14,False
6.5,8.5,28,17,16,False
6.5,8.5,28,17,18,False
6.5,8.5,28,17,20,False
6.5,8.5,28,19,10,False
6.5,8.5,28,19,12,False
6.5,8.5,28,19,14,False
6.5,8.5,28,19,16,False
6.5,8.5,28,19,18,False
6.5,8.5,28,19,20,False
6.5,8.5,28,21,10,False
6.5,8.5,28,21,12,False
6.5,8.5,28,21,14,False
6.5,8.5,28,21,16,False
6.5,8.5,28,21,18,False
6.5,8.5,28,21,20,False
6.5,8.5,28,23,10,False
6.5,8.5,28,23,12,False
6.5,8.5,28,23,14,False
6.5,8.5,28,23,16,False
6.5,8.5,28,23,18,False
6.5,8.5,28,23,20,False
6.5,8.5,28,25,10,False
6.5,8.5,28,25,12,False
6.5,8.5,28,25,14,False
6.5,8.5,28,25,16,False
6.5,8.5,28,25,18,False
6.5,8.5,28,25,20,False
6.5,8.5,28,27,10,False
6.5,8.5,28,27,12,False
6.5,8.5,28,27,14,False
6.5,8.5,28,27,16,False
6.5,8.5,28,27,18,False
6.5,8.5,28,27,20,False
6.5,8.5,28,29,10,False
6.5,8.5,28,29,12,False
6.5,8.5,28,29,14,False
6.5,8.5,28,29,16,False
6.5,8.5,28,29,18,False
6.5,8.5,28,29,20,False
6.5,8.5,28,31,10,False
6.5,8.5,28,31,12,False
6.5,8.5,28,31,14,False
6.5,8.5,28,31,16,False
6.5,8.5,28,31,18,False
6.5,8.5,28,31,20,False
6.5,8.5,28,33,10,False
6.5,8.5,28,33,12,False
6.5,8.5,28,33,14,False
6.5,8.5,28,33,16,False
6.5,8.5,28,33,18,False
6.5,8.5,28,33,20,False
6.5,8.5,28,35,10,False
6.5,8.5,28,35,12,False
6.5,8.5,28,35,14,False
6.5,8.5,28,35,16,False
6.5,8.5,28,35,18,False
6.5,8.5,28,35,20,False
6.5,8.5,31,15,10,False
6.5,8.5,31,15,12,False
6.5,8.5,31,15,14,False
6.5,8.5,31,15,16,False
6.5,8.5,31,15,18,False
6.5,8.5,31,15,20,False
6.5,8.5,31,17,10,False
6.5,8.5,31,17,12,False
6.5,8.5,31,17,14,False
6.5,8.5,31,17,16,False
6.5,8.5,31,17,18,False
6.5,8.5,31,17,20,False
6.5,8.5,31,19,10,False
6.5,8.5,31,19,12,False
6.5,8.5,31,19,14,False
6.5,8.5,31,19,16,False
6.5,8.5,31,19,18,False
6.5,8.5,31,19,20,False
6.5,8.5,31,21,10,False
6.5,8.5,31,21,12,False
6.5,8.5,31,21,14,False
6.5,8.5,31,21,16,False
6.5,8.5,31,21,18,False
6.5,8.5,31,21,20,False
6.5,8.5,31,23,10,False
6.5,8.5,31,23,12,False
6.5,8.5,31,23,14,False
6.5,8.5,31,23,16,False
6.5,8.5,31,23,18,False
6.5,8.5,31,23,20,False
6.5,8.5,31,25,10,False
6.5,8.5,31,25,12,False
6.5,8.5,31,25,14,False
6.5,8.5,31,25,16,False
6.5,8.5,31,25,18,False
6.5,8.5,31,25,20,False
6.5,8.5,31,27,10,False
6.5,8.5,31,27,12,False
6.5,8.5,31,27,14,False
6.5,8.5,31,27,16,False
6.5,8.5,31,27,18,False
6.5,8.5,31,27,20,False
6.5,8.5,31,29,10,False
6.5,8.5,31,29,12,False
6.5,8.5,31,29,14,False
6.5,8.5,31,29,16,False
6.5,8.5,31,29,18,False
6.5,8.5,31,29,20,False
6.5,8.5,31,31,10,False
6.5,8.5,31,31,12,False
6.5,8.5,31,31,14,False
6.5,8.5,31,31,16,False
6.5,8.5,31,31,18,False
6.5,8.5,31,31,20,False
6.5,8.5,31,33,10,False
6.5,8.5,31,33,12,False
6.5,8.5,31,33,14,False
6.5,8.5,31,33,16,False
6.5,8.5,31,33,18,False
6.5,8.5,31,33,20,False
6.5,8.5,31,35,10,False
6.5,8.5,31,35,12,False
6.5,8.5,31,35,14,False
6.5,8.5,31,35,16,False
6.5,8.5,31,35,18,False
6.5,8.5,31,35,20,False
6.5,8.5,34,15,10,False
6.5,8.5,34,15,12,False
6.5,8.5,34,15,14,False
6.5,8.5,34,15,16,False
6.5,8.5,34,15,18,False
6.5,8.5,34,15,20,False
6.5,8.5,34,17,10,False
6.5,8.5,34,17,12,False
6.5,8.5,34,17,14,False
6.5,8.5,34,17,16,False
6.5,8.5,34,17,18,False
6.5,8.5,34,17,20,False
6.5,8.5,34,19,10,False
6.5,8.5,34,19,12,False
6.5,8.5,34,19,14,False
6.5,8.5,34,19,16,False
6.5,8.5,34,19,18,False
6.5,8.5,34,19,20,False
6.5,8.5,34,21,10,False
6.5,8.5,34,21,12,False
6.5,8.5,34,21,14,False
6.5,8.5,34,21,16,False
6.5,8.5,34,21,18,False
6.5,8.5,34,21,20,False
6.5,8.5,34,23,10,False
6.5,8.5,34,23,12,False
6.5,8.5,34,23,14,False
6.5,8.5,34,23,16,False
6.5,8.5,34,23,18,False
6.5,8.5,34,23,20,False
6.5,8.5,34,25,10,False
6.5,8.5,34,25,12,False
6.5,8.5,34,25,14,False
6.5,8.5,34,25,16,False
6.5,8.5,34,25,18,False
6.5,8.5,34,25,20,False
6.5,8.5,34,27,10,False
6.5,8.5,34,27,12,False
6.5,8.5,34,27,14,False
6.5,8.5,34,27,16,False
6.5,8.5,34,27,18,False
6.5,8.5,34,27,20,False
6.5,8.5,34,29,10,False
6.5,8.5,34,29,12,False
6.5,8.5,34,29,14,False
6.5,8.5,34,29,16,False
6.5,8.5,34,29,18,False
6.5,8.5,34,29,20,False
6.5,8.5,34,31,10,False
6.5,8.5,34,31,12,False
6.5,8.5,34,31,14,False
6.5,8.5,34,31,16,False
6.5,8.5,34,31,18,False
6.5,8.5,34,31,20,False
6.5,8.5,34,33,10,False
6.5,8.5,34,33,12,False
6.5,8.5,34,33,14,False
6.5,8.5,34,33,16,False
6.5,8.5,34,33,18,False
6.5,8.5,34,33,20,False
6.5,8.5,34,35,10,False
6.5,8.5,34,35,12,False
6.5,8.5,34,35,14,False
6.5,8.5,34,35,16,False
6.5,8.5,34,35,18,False
6.5,8.5,34,35,20,False
6.5,8.5,37,15,10,False
6.5,8.5,37,15,12,False
6.5,8.5,37,15,14,False
6.5,8.5,37,15,16,False
6.5,8.5,37,15,18,False
6.5,8.5,37,15,20,False
6.5,8.5,37,17,10,False
6.5,8.5,37,17,12,False
6.5,8.5,37,17,14,False
6.5,8.5,37,17,16,False
6.5,8.5,37,17,18,False
6.5,8.5,37,17,20,False
6.5,8.5,37,19,10,False
6.5,8.5,37,19,12,False
6.5,8.5,37,19,14,False
6.5,8.5,37,19,16,False
6.5,8.5,37,19,18,False
6.5,8.5,37,19,20,False
6.5,8.5,37,21,10,False
6.5,8.5,37,21,12,False
6.5,8.5,37,21,14,False
6.5,8.5,37,21,16,False
6.5,8.5,37,21,18,False
6.5,8.5,37,21,20,False
6.5,8.5,37,23,10,False
6.5,8.5,37,23,12,False
6.5,8.5,37,23,14,False
6.5,8.5,37,23,16,False
6.5,8.5,37,23,18,False
6.5,8.5,37,23,20,False
6.5,8.5,37,25,10,False
6.5,8.5,37,25,12,False
6.5,8.5,37,25,14,False
6.5,8.5,37,25,16,False
6.5,8.5,37,25,18,False
6.5,8.5,37,25,20,False
6.5,8.5,37,27,10,False
6.5,8.5,37,27,12,False
6.5,8.5,37,27,14,False
6.5,8.5,37,27,16,False
6.5,8.5,37,27,18,False
6.5,8.5,37,27,20,False
6.5,8.5,37,29,10,False
6.5,8.5,37,29,12,False
6.5,8.5,37,29,14,False
6.5,8.5,37,29,16,False
6.5,8.5,37,29,18,False
6.5,8.5,37,29,20,False
6.5,8.5,37,31,10,False
6.5,8.5,37,31,12,False
6.5,8.5,37,31,14,False
6.5,8.5,37,31,16,False
6.5,8.5,37,31,18,False
6.5,8.5,37,31,20,False
6.5,8.5,37,33,10,False
6.5,8.5,37,33,12,False
6.5,8.5,37,33,14,False
6.5,8.5,37,33,16,False
6.5,8.5,37,33,18,False
6.5,8.5,37,33,20,False
6.5,8.5,37,35,10,False
6.5,8.5,37,35,12,False
6.5,8.5,37,35,14,False
6.5,8.5,37,35,16,False
6.5,8.5,37,35,18,False
6.5,8.5,37,35,20,False
6.5,8.5,40,15,10,False
6.5,8.5,40,15,12,False
6.5,8.5,40,15,14,False
6.5,8.5,40,15,16,False
6.5,8.5,40,15,18,False
6.5,8.5,40,15,20,False
6.5,8.5,40,17,10,False
6.5,8.5,40,17,12,False
6.5,8.5,40,17,14,False
6.5,8.5,40,17,16,False
6.5,8.5,40,17,18,False
6.5,8.5,40,17,20,False
6.5,8.5,40,19,10,False
6.5,8.5,40,19,12,False
6.5,8.5,40,19,14,False
6.5,8.5,40,19,16,False
6.5,8.5,40,19,18,False
6.5,8.5,40,19,20,False
6.5,8.5,40,21,10,False
6.5,8.5,40,21,12,False
6.5,8.5,40,21,14,False
6.5,8.5,40,21,16,False
6.5,8.5,40,21,18,False
6.5,8.5,40,21,20,False
6.5,8.5,40,23,10,False
6.5,8.5,40,23,12,False
6.5,8.5,40,23,14,False
6.5,8.5,40,23,16,False
6.5,8.5,40,23,18,False
6.5,8.5,40,23,20,False
6.5,8.5,40,25,10,False
6.5,8.5,40,25,12,False
6.5,8.5,40,25,14,False
6.5,8.5,40,25,16,False
6.5,8.5,40,25,18,False
6.5,8.5,40,25,20,False
6.5,8.5,40,27,10,False
6.5,8.5,40,27,12,False
6.5,8.5,40,27,14,False
6.5,8.5,40,27,16,False
6.5,8.5,40,27,18,False
6.5,8.5,40,27,20,False
6.5,8.5,40,29,10,False
6.5,8.5,40,29,12,False
6.5,8.5,40,29,14,False
6.5,8.5,40,29,16,False
6.5,8.5,40,29,18,False
6.5,8.5,40,29,20,False
6.5,8.5,40,31,10,False
6.5,8.5,40,31,12,False
6.5,8.5,40,31,14,False
6.5,8.5,40,31,16,False
6.5,8.5,40,31,18,False
